customer_id,first_name,last_name,city,region,email,phone,gender,age,signup_date,membership_tier,loyalty_points,highest_freq_purchased_items
C000224,Susan,Martinez,Paris,EU,popechristopher@example.net,+1-854-754-4262x6071,M,69,2022-09-15,Standard,2364,P000210
C000225,Anna,Chambers,Mumbai,IN,laurencalderon@example.org,245-328-0056x70444,M,35,2022-07-07,Silver,4456,P001126
C000226,Carrie,King,Brisbane,AU,porterbrandon@example.org,284.535.5939x417,M,36,2022-09-28,Standard,4216,P000007
C000227,Heidi,Henson,Chicago,US,sheri76@example.com,+1-645-451-3267x54814,F,68,2022-05-01,Silver,4795,P000440
C000228,Antonio,Brown,Chennai,IN,jaime43@example.com,6196152754,F,45,2023-01-09,Silver,1776,P000084
C000229,Brandon,Snyder,Birmingham,UK,ihall@example.net,509.940.1150,M,62,2023-08-05,Standard,3169,P000096
C000230,George,Scott,Paris,EU,harrisnicole@example.org,972.630.4980x325,M,62,2023-03-06,Standard,1234,P001122
C000231,John,Peterson,Birmingham,UK,joseph79@example.com,001-769-327-9795,F,29,2023-09-13,Standard,1331,P000062
C000232,Sarah,Moore,Brisbane,AU,ssmith@example.org,+1-312-785-3225x262,M,19,2023-11-13,Silver,4044,P001046
C000233,Marcus,Brown,Chennai,IN,david34@example.net,484-845-4245,F,26,2022-06-01,Silver,4145,P001091
C000234,Thomas,Turner,London,UK,erin28@example.net,497.530.4541,M,58,2023-01-05,Standard,3333,P000138
C000235,Vanessa,Noble,New York,US,zmeyer@example.org,920.794.5919x6678,M,46,2022-04-15,Standard,629,P000391
C000236,Robert,Ibarra,New York,US,zmayer@example.org,(700)850-5097,M,32,2023-05-27,Platinum,371,P000008
C000237,Donna,Eaton,Melbourne,AU,emma28@example.net,001-535-689-7976,M,76,2022-10-15,Standard,1657,P001086
C000238,Austin,Hart,Melbourne,AU,gruiz@example.com,(641)732-7075,F,32,2023-03-09,Silver,1328,P000799
C000239,Dennis,Miller,Delhi,IN,briannalopez@example.org,001-984-543-6008x02907,M,78,2022-02-19,Silver,782,P000147
C000240,Suzanne,Bailey,Madrid,EU,ubrown@example.net,922.713.8120x944,M,62,2022-07-29,Gold,1352,P000554
C000241,Darrell,Blanchard,Madrid,EU,moniqueevans@example.org,346.468.8420x36031,F,73,2023-03-03,Standard,4479,P000338
C000242,Michelle,Mosley,Paris,EU,gvaughan@example.com,980.476.6632,F,47,2023-08-23,Silver,1490,P000755
C000243,Lisa,Sullivan,Brisbane,AU,kochdaniel@example.org,001-444-772-4662x97722,F,78,2023-07-27,Standard,4549,P001091
C000244,Shane,Curtis,Chicago,US,lawrencewilson@example.net,(542)481-6819x58223,F,35,2023-12-16,Standard,369,P000353
C000245,Emily,Adkins,Austin,US,susancollins@example.com,001-445-742-5136x5344,M,28,2023-08-30,Standard,1304,P000263
C000246,Brittany,Smith,Brisbane,AU,lpowell@example.org,233-496-7571,F,46,2023-09-17,Gold,1483,P000524
C000247,Robert,Hernandez,San Francisco,US,elizabeth25@example.org,(337)947-9604,F,68,2023-01-02,Standard,1750,P000158
C000248,Brett,Brown,Austin,US,dwhite@example.net,6498018477,F,56,2023-10-26,Standard,3569,P000504
C000249,Tracy,Velazquez,Delhi,IN,adamsjason@example.com,(264)217-0592x1201,M,21,2023-03-02,Platinum,1349,P000079
C000250,Taylor,Hall,Hyderabad,IN,george14@example.org,001-425-389-2523x874,M,37,2023-03-30,Standard,1917,P000758
C000251,Ashley,Taylor,London,UK,schneidercharles@example.com,420.955.2749x2668,F,51,2022-10-24,Standard,1190,P000706
C000252,Elizabeth,Sanders,New York,US,brian43@example.org,317.552.7243x36848,F,62,2022-11-27,Standard,2455,P000135
C000253,Amanda,Garza,Amsterdam,EU,alvaradosamuel@example.net,661.727.2534,M,26,2022-02-20,Standard,3700,P001122
C000254,Valerie,Brown,Bengaluru,IN,robert96@example.com,(531)833-5415x02289,F,29,2022-10-30,Gold,1048,P000288
C000255,Dean,Stone,New York,US,fergusonkimberly@example.com,+1-811-501-3868x044,M,42,2023-01-13,Silver,1245,P000779
C000256,Stacey,Jones,Sydney,AU,zrogers@example.net,220-297-6640x175,F,35,2022-09-29,Standard,3540,P000042
C000257,Teresa,Miller,Delhi,IN,nlewis@example.com,491-327-7109,F,55,2023-09-23,Silver,291,P000966
C000258,Jonathan,Jordan,Paris,EU,obrock@example.org,(587)569-0565x0654,F,38,2022-05-03,Platinum,3828,P000891
C000259,Jennifer,Mcgrath,San Francisco,US,kingmichelle@example.com,(776)387-1394x28353,F,76,2023-01-17,Gold,2363,P000798
C000260,Cassandra,Bird,San Francisco,US,wellsnicholas@example.com,260.456.3469,M,66,2022-10-01,Silver,1185,P001122
C000261,Paul,West,Madrid,EU,stephanie82@example.net,388.909.6775x7667,F,28,2023-10-01,Standard,2931,P000199
C000262,Savannah,David,Paris,EU,craigsilva@example.org,001-300-570-3998x955,F,63,2023-06-15,Standard,1200,P000320
C000263,Wendy,Moran,Melbourne,AU,hmiller@example.net,956-430-1410,F,27,2022-09-07,Standard,4592,P000259
C000264,Candice,Dougherty,Delhi,IN,wharvey@example.net,+1-760-397-6882x264,F,19,2022-12-30,Silver,4817,P000261
C000265,Jennifer,Barr,New York,US,michaelgoodman@example.com,001-330-569-4066x840,M,46,2022-08-21,Standard,2269,P000489
C000266,Alexis,Campbell,Los Angeles,US,zroach@example.org,001-609-445-5481,M,42,2022-10-25,Silver,2125,P001123
C000267,Ann,Smith,Madrid,EU,nsimon@example.net,(595)714-6999,F,32,2022-11-02,Standard,890,P000158
C000268,Rhonda,Bell,New York,US,stevensmith@example.net,731.615.7234x701,M,57,2022-04-05,Standard,2503,P000740
C000269,Kimberly,Mccoy,Mumbai,IN,jonesrachel@example.net,2153114664,F,59,2022-01-07,Gold,932,P000921
C000270,Nicole,Stewart,Los Angeles,US,luke15@example.com,957-738-9306x95817,M,80,2023-10-30,Standard,4797,P000011
C000271,Melissa,Jones,Chennai,IN,victor14@example.com,852-732-4043,M,33,2022-07-21,Standard,4823,P000798
C000272,Teresa,Herrera,Madrid,EU,kayladean@example.net,+1-615-941-0530x2713,F,36,2022-11-03,Standard,2099,P000712
C000273,Anthony,Zimmerman,Manchester,UK,thomasrussell@example.net,396.808.2456x49852,M,35,2022-05-23,Platinum,2817,P000059
C000274,Pamela,Davidson,Birmingham,UK,laura03@example.net,630.529.9529x7633,M,47,2023-10-15,Standard,3253,P000522
C000275,Jennifer,Griffin,Hyderabad,IN,dallen@example.com,(500)650-9818,F,32,2022-07-13,Standard,2785,P000992
C000276,Elizabeth,Castillo,Manchester,UK,bedwards@example.com,200.896.0466x2465,M,75,2022-11-14,Platinum,4820,P000098
C000277,Julia,Myers,Amsterdam,EU,bmartinez@example.com,204-625-8289x97255,F,22,2023-12-05,Standard,3937,P000267
C000278,Nancy,Mendoza,Chicago,US,meyerselaine@example.com,+1-944-986-5718x76179,F,79,2023-11-02,Standard,1834,P001060
C000279,Denise,Bowman,Delhi,IN,traci59@example.net,(725)985-3444x17564,M,20,2022-07-29,Standard,2944,P000117
C000280,Devon,Frey,Amsterdam,EU,zforbes@example.org,736.687.0123x81760,M,68,2023-02-20,Silver,2408,P000196
C000281,Anna,Randall,Paris,EU,richardknight@example.org,427.365.6115x711,F,74,2022-05-10,Standard,2131,P000775
C000282,Ryan,Parker,San Francisco,US,qparsons@example.org,661-866-8609,M,69,2023-06-18,Silver,4660,P000717
C000283,Caitlin,Smith,Berlin,EU,uclark@example.org,001-410-778-4299,M,47,2022-12-21,Standard,877,P000516
C000284,Samantha,Barnes,London,UK,nmiller@example.org,001-200-220-9521x844,F,54,2022-06-14,Standard,4730,P000737
C000285,Regina,Campbell,San Francisco,US,aaron05@example.org,(670)947-9395,F,25,2022-01-14,Platinum,4236,P000144
C000286,Jonathan,Hubbard,Austin,US,tsantos@example.com,(814)493-9030,F,70,2022-11-20,Standard,558,P000330
C000287,Bryce,Thomas,Madrid,EU,jford@example.net,241-889-5192,F,28,2023-02-23,Standard,4444,P000809
C000288,Douglas,Pruitt,Austin,US,inelson@example.com,551.537.1481,F,39,2023-10-03,Silver,923,P001099
C000289,Tiffany,Barnes,Paris,EU,kevin14@example.com,609.393.4032,F,28,2023-10-19,Silver,3963,P000449
C000290,Barbara,Smith,Amsterdam,EU,wjackson@example.org,986-517-0066x63813,M,23,2023-07-07,Silver,1404,P001053
C000291,Heather,Zavala,Austin,US,mendozabrittany@example.org,(630)470-5649,F,68,2022-03-10,Silver,1294,P000539
C000292,Heather,Deleon,Melbourne,AU,baileyshannon@example.net,(651)515-2824,M,77,2022-06-29,Standard,2924,P000384
C000293,Justin,Butler,Amsterdam,EU,tgreene@example.net,+1-726-966-2459x478,M,63,2023-10-09,Standard,4077,P000476
C000294,Valerie,Watkins,Mumbai,IN,christina53@example.com,445.775.1325,F,47,2023-08-10,Standard,4065,P000801
C000295,Dominic,Hart,Manchester,UK,wwade@example.net,(872)656-7823x867,M,34,2023-11-21,Silver,3513,P000806
C000296,Hannah,Buckley,Birmingham,UK,wilsonmichael@example.org,(877)786-5314x9506,F,49,2023-01-05,Standard,3132,P000144
C000297,Marcus,Estes,Austin,US,timothyburke@example.com,895-975-4363,M,48,2023-04-04,Silver,1783,P000135
C000298,Cory,Nelson,Brisbane,AU,danielsalex@example.net,7142663504,F,71,2023-10-13,Gold,1087,P001153
C000299,Emily,Sloan,Chennai,IN,gabriellemelton@example.net,+1-878-842-8843,F,43,2022-11-16,Standard,1087,P000682
C000300,Jeffrey,Rice,Paris,EU,morganchristine@example.org,+1-247-951-4626x04679,F,18,2022-08-22,Gold,1830,P000355
C000301,Kristen,Jackson,Los Angeles,US,thompsonjustin@example.com,001-803-811-9383x8352,F,62,2022-10-07,Silver,176,P000297
C000302,Nicole,George,Brisbane,AU,ajackson@example.com,451.989.7240,F,33,2023-09-29,Standard,792,P001063
C000303,Gary,Reynolds,San Francisco,US,iholmes@example.com,275.338.9377x860,M,21,2022-10-21,Silver,620,P000211
C000304,Danielle,Brown,Mumbai,IN,sarahwarren@example.net,(623)882-2015x399,F,68,2022-02-01,Standard,2875,P000123
C000305,Bonnie,Garcia,Los Angeles,US,ramoslatoya@example.org,(700)762-7248,M,54,2023-08-08,Silver,2785,P000966
C000306,Richard,Burch,Melbourne,AU,jacksonwendy@example.com,312.481.9207x86914,F,23,2023-05-04,Standard,2514,P000248
C000307,James,Ross,Brisbane,AU,leonardsmith@example.org,001-667-617-2491x6748,M,35,2023-06-18,Gold,2762,P000026
C000308,Nathan,James,London,UK,paulhogan@example.net,2887196119,F,69,2022-01-12,Standard,4937,P000320
C000309,Andrew,Harrell,Austin,US,yobrien@example.org,001-367-387-1782,M,23,2022-03-24,Silver,4337,P001070
C000310,Taylor,Thompson,Chicago,US,hbrown@example.net,001-871-322-1874,M,56,2023-07-07,Standard,3069,P000139
C000311,Joel,Gray,Sydney,AU,woodwardchristopher@example.com,001-357-836-3022x6183,F,22,2023-04-26,Gold,2280,P000833
C000312,Henry,Johnson,Delhi,IN,tlawson@example.net,(717)670-2919x18081,F,72,2023-03-24,Platinum,3045,P000008
C000313,Margaret,Wood,Austin,US,dmurphy@example.org,916.640.6609,F,28,2023-09-12,Platinum,2845,P000775
C000314,Stephanie,Holloway,Madrid,EU,robinsonapril@example.net,684-578-2121x2310,M,49,2022-05-12,Standard,2722,P000320
C000315,Steven,Lane,Chennai,IN,brandon85@example.com,6963683972,F,41,2023-03-29,Standard,3053,P000806
C000316,Caitlin,Mills,Madrid,EU,pcruz@example.org,907.793.9829,M,46,2023-04-26,Silver,3118,P000890
C000317,Donna,Merritt,Brisbane,AU,johnsonalexis@example.net,(364)534-3785x0537,M,21,2023-02-15,Standard,4793,P000518
C000318,Susan,Arias,San Francisco,US,andreahouston@example.com,331.770.7463,M,74,2022-07-30,Standard,3880,P000198
C000319,Tracie,Murphy,Sydney,AU,ethompson@example.com,001-899-220-6277x05338,F,55,2022-04-02,Standard,4737,P001141
C000320,Julia,Lang,Chicago,US,millerrobert@example.org,299-534-7014x155,F,62,2022-04-25,Gold,1917,P000030
C000321,Sandra,Jordan,Mumbai,IN,sophiamartin@example.com,646.842.9469x96364,F,70,2022-06-28,Silver,3605,P000653
C000322,Rita,Daugherty,Brisbane,AU,stacygreene@example.com,001-564-882-5570x39114,F,32,2022-03-19,Platinum,1437,P001162
C000323,Christopher,Campbell,Paris,EU,kaylee52@example.org,+1-838-653-5744,F,74,2023-04-22,Silver,367,P000142
C000324,Terrance,Jackson,Berlin,EU,palmerthomas@example.org,350-543-7725x7395,M,47,2023-10-25,Standard,2519,P000304
C000325,Steven,Hernandez,Madrid,EU,williamskaren@example.net,4913611469,F,76,2022-08-24,Standard,596,P000328
C000326,Thomas,Robinson,Chicago,US,zwebb@example.org,275.403.8583x09192,F,32,2022-09-11,Silver,1085,P000768
C000327,Renee,Roman,New York,US,katrina77@example.net,(279)274-7151,M,57,2022-11-07,Silver,1011,P000043
C000328,Erica,Vasquez,Delhi,IN,brian65@example.org,2984920559,F,61,2022-08-11,Standard,4246,P000053
C000329,Oscar,Barton,Paris,EU,martinbrooks@example.org,(466)719-4354x4309,M,21,2023-11-17,Gold,269,P000029
C000330,Jesus,Good,Birmingham,UK,travis29@example.org,368-477-5394x7679,F,47,2022-10-16,Standard,3363,P000231
C000331,Jennifer,Chung,London,UK,biancahill@example.com,001-539-499-1956x51008,M,49,2022-09-12,Standard,3724,P000765
C000332,Jonathan,Curtis,Berlin,EU,allisonhenderson@example.net,001-506-835-8436x50605,M,50,2022-11-19,Silver,335,P000089
C000333,Stacey,King,Melbourne,AU,xgoodwin@example.org,(288)980-7064x17415,M,24,2022-03-04,Standard,2976,P000372
C000334,Deborah,Bridges,Manchester,UK,kpayne@example.org,970.417.8110,F,69,2022-05-15,Gold,1772,P000740
C000335,Brenda,Fletcher,Paris,EU,blevinsjasmin@example.net,001-358-386-4849x12924,F,46,2022-02-22,Standard,4850,P000100
C000336,Peter,George,Paris,EU,kristiwarren@example.com,807-679-2112x714,F,50,2022-02-09,Standard,370,P000800
C000337,Jonathan,Hart,Delhi,IN,gutierrezsteven@example.com,395-715-8743,M,27,2023-10-13,Standard,1774,P000509
C000338,Connie,Turner,Birmingham,UK,rwallace@example.com,+1-452-360-1488x610,F,62,2023-07-24,Standard,2407,P000837
C000339,Juan,Hernandez,Melbourne,AU,jbrown@example.net,+1-780-690-7081x803,F,59,2023-03-26,Standard,2909,P000958
C000340,Brandon,Wilkins,Birmingham,UK,edwardsjason@example.org,+1-753-431-1516x67790,M,45,2023-08-30,Standard,2244,P000334
C000341,Adriana,Taylor,Birmingham,UK,timothy37@example.com,(470)337-5637x29835,M,29,2023-02-10,Standard,3766,P000123
C000342,Robert,Ingram,San Francisco,US,powellsteve@example.com,+1-648-987-6879x850,M,43,2022-04-30,Standard,4004,P000010
C000343,Logan,Williams,Madrid,EU,devinkhan@example.net,(720)348-3258x919,M,30,2022-05-18,Standard,1092,P000362
C000344,Paul,Rodriguez,Birmingham,UK,whitejulie@example.org,269.819.4722x20981,M,65,2022-11-24,Standard,3211,P001034
C000345,Christie,Garcia,Birmingham,UK,lisareynolds@example.com,915-319-3554x9335,M,77,2023-02-12,Standard,3771,P000803
C000346,Melissa,Hunt,San Francisco,US,ivantaylor@example.org,(740)551-7084,M,22,2023-08-20,Silver,3651,P000016
C000347,Loretta,Hernandez,Manchester,UK,yli@example.net,742-946-0786x9296,M,37,2023-07-06,Standard,2226,P000011
C000348,Alison,Robinson,Paris,EU,gutierrezdonald@example.org,(720)475-6069x93245,M,32,2022-11-02,Standard,4305,P000115
C000349,Shelly,Anderson,Chicago,US,martinezlarry@example.com,(380)671-2786x60729,F,43,2022-09-05,Standard,1464,P000836
C000350,Jennifer,Craig,Manchester,UK,denisestewart@example.org,(573)454-7395,F,50,2023-03-19,Standard,967,P000107
C000351,Tonya,Lara,San Francisco,US,markcampbell@example.com,001-667-867-4523x90369,F,52,2022-08-17,Standard,1821,P000018
C000352,Denise,Martin,Chennai,IN,dsmith@example.org,(760)559-3853x209,F,20,2023-06-14,Standard,2748,P000610
C000353,Kyle,Arroyo,London,UK,kristy29@example.com,001-448-718-8998,M,51,2023-09-24,Standard,1966,P000276
C000354,Jason,Duarte,Sydney,AU,robinsonkimberly@example.org,(386)801-6456,F,61,2023-06-09,Silver,4628,P001084
C000355,Janet,Quinn,Austin,US,weberjenny@example.com,(669)492-3357x6284,F,66,2023-12-02,Standard,2640,P000715
C000356,Amber,Carpenter,Delhi,IN,jwilson@example.org,(404)217-6019,M,27,2023-11-06,Standard,4424,P001126
C000357,Michael,Johnson,Chicago,US,lori86@example.com,806-257-1178,M,18,2022-07-11,Standard,4959,P000992
C000358,Timothy,Hunter,Brisbane,AU,cassandraphillips@example.com,001-231-785-5683,M,54,2023-08-22,Silver,4772,P000506
C000359,Adam,Rodriguez,Austin,US,braunrebecca@example.org,+1-603-565-2404x816,F,58,2023-01-16,Standard,2536,P000592
C000360,Shawn,Rios,San Francisco,US,kimberlymckinney@example.org,279.723.7580x77597,M,27,2022-10-03,Standard,2715,P000553
C000361,Michael,Hurst,Birmingham,UK,sfinley@example.net,(932)622-9730,M,68,2023-12-18,Standard,4891,P000013
C000362,Matthew,Nolan,Hyderabad,IN,wpatterson@example.org,+1-470-437-1342x1894,F,57,2023-08-13,Standard,1224,P000127
C000363,Roy,Hernandez,Chennai,IN,michael58@example.org,(787)769-5040x61500,F,26,2023-05-11,Silver,2312,P000146
C000364,Trevor,Hall,Melbourne,AU,jamesgregory@example.org,001-988-335-6776,F,67,2023-04-17,Platinum,3361,P000057
C000365,Danielle,Ingram,Los Angeles,US,lucasshields@example.com,+1-562-325-6412x449,M,34,2023-05-08,Standard,3246,P000011
C000366,Amber,Franklin,Chicago,US,rodriguezkaren@example.org,272-416-2018,F,56,2022-05-23,Standard,4040,P001122
C000367,Joseph,Faulkner,Manchester,UK,lauren13@example.net,229.298.0022x685,F,27,2023-06-07,Standard,4581,P000049
C000368,Alex,Guerra,Chicago,US,danielrodriguez@example.org,3883976325,F,29,2022-09-11,Gold,413,P000761
C000369,Crystal,Davies,Bengaluru,IN,bowersandrew@example.net,+1-407-819-9344,F,33,2023-05-27,Silver,1610,P000065
C000370,George,Montgomery,Birmingham,UK,amber73@example.net,264-956-3905,M,80,2023-09-11,Standard,1352,P000091
C000371,Tammy,Strong,Manchester,UK,fernandezalan@example.com,001-456-422-7577x8794,F,28,2023-07-17,Standard,2305,P000526
C000372,Joanna,Thomas,New York,US,daniellesmith@example.net,001-236-225-4206,M,40,2022-11-26,Standard,1464,P000733
C000373,Lisa,Peterson,Bengaluru,IN,mark75@example.net,994.434.9083x753,M,68,2022-12-09,Standard,2086,P000036
C000374,Jennifer,Smith,Hyderabad,IN,plopez@example.org,767-673-8940,F,48,2022-05-14,Standard,4791,P000405
C000375,Christopher,Barnes,Austin,US,lambertwilliam@example.net,723.784.6896x85881,M,26,2023-02-14,Standard,4932,P000127
C000376,Julie,Oconnor,London,UK,lisa49@example.net,990.852.0398x05203,M,62,2023-10-24,Standard,3610,P000291
C000377,Angela,Franklin,Brisbane,AU,rossjohn@example.net,001-724-406-9341,M,32,2023-07-19,Standard,3086,P000390
C000378,Taylor,Knapp,Bengaluru,IN,ericwinters@example.com,762.917.6118x122,M,50,2023-08-12,Standard,186,P000027
C000379,Eugene,Rodriguez,Bengaluru,IN,zhenderson@example.net,843.366.4166x5885,F,20,2023-03-05,Gold,4046,P000758
C000380,Karen,Manning,Delhi,IN,wshah@example.net,+1-567-998-3652,F,40,2022-02-05,Standard,413,P000281
C000381,Dennis,Fischer,Mumbai,IN,billygardner@example.net,276-351-9282,F,44,2023-04-17,Standard,95,P000158
C000382,Derek,Miller,Paris,EU,collinsjoseph@example.org,+1-444-814-6059,M,32,2022-09-28,Standard,4135,P000021
C000383,Devin,Russell,Birmingham,UK,westtodd@example.com,(643)787-4480x88559,M,29,2023-08-25,Gold,2144,P000912
C000384,Karina,Brown,Delhi,IN,vrosario@example.com,815-230-8864,M,55,2023-01-22,Standard,3098,P000012
C000385,Tammy,Brown,Birmingham,UK,mistyjackson@example.net,307.310.7831x3326,M,74,2023-08-31,Standard,1170,P000426
C000386,Joseph,Mosley,Bengaluru,IN,heather40@example.com,(370)502-5076,M,48,2022-10-19,Standard,842,P000117
C000387,Kyle,Harrell,Brisbane,AU,gilbertlisa@example.net,(583)807-0627,F,68,2022-09-22,Standard,1069,P000023
C000388,Joe,Warren,Birmingham,UK,fthomas@example.com,+1-299-308-0325,M,46,2023-05-25,Standard,3552,P000122
C000389,Christopher,Patrick,Bengaluru,IN,sherri72@example.com,(922)287-3623x14241,F,24,2023-06-23,Standard,4595,P000199
C000390,Thomas,Smith,Paris,EU,hmcdonald@example.com,234.975.7343x426,M,50,2022-12-19,Standard,2364,P000792
C000391,Patrick,Yang,Austin,US,jessicaandrews@example.com,001-759-900-0082x7658,F,71,2022-07-24,Standard,1501,P000026
C000392,Sylvia,Carroll,Madrid,EU,whitemary@example.org,925-635-2969,F,33,2023-05-16,Gold,4215,P000518
C000393,Donald,Briggs,Paris,EU,david08@example.org,+1-600-820-5493,M,44,2023-02-16,Standard,1319,P000562
C000394,Mary,Miller,Chicago,US,christopherbruce@example.com,203.482.5251,F,38,2022-10-05,Standard,3508,P000416
C000395,Krystal,Dominguez,New York,US,lauracoleman@example.com,+1-464-924-5774x5203,F,54,2023-12-31,Silver,3098,P000315
C000396,Ryan,Terry,Birmingham,UK,mitchellharry@example.com,887-636-1879x8888,F,76,2023-12-25,Standard,2502,P000216
C000397,Tracy,Webb,Birmingham,UK,kgarcia@example.com,(378)728-8903x5419,M,47,2022-10-29,Standard,1398,P000307
C000398,Alexander,Adams,Los Angeles,US,johnmolina@example.net,(407)763-1001x7076,M,57,2022-02-24,Silver,1333,P000911
C000399,Ashley,Munoz,London,UK,wlynch@example.net,7659121049,F,61,2023-02-01,Silver,4181,P000283
C000400,Bonnie,Walker,Birmingham,UK,holly99@example.net,+1-207-596-2242x4785,F,43,2023-11-29,Silver,1091,P000419
C000401,Daisy,Church,Hyderabad,IN,normanwalker@example.net,+1-680-454-7421,M,61,2023-09-02,Silver,1451,P000891
C000402,Aaron,Williams,Amsterdam,EU,kimberly39@example.net,+1-591-701-6338,F,69,2023-08-15,Standard,4278,P000595
C000403,Elizabeth,Gordon,Sydney,AU,joshua78@example.org,001-586-623-6894x20009,F,49,2022-09-23,Standard,4198,P000491
C000404,Cody,Chandler,Brisbane,AU,kyleevans@example.net,(916)537-9349x94811,M,30,2023-11-01,Standard,4517,P000338
C000405,Charles,Alvarez,London,UK,scott35@example.org,3887848073,M,66,2022-12-08,Platinum,4787,P000353
