customer_id,name,email,phone,address,city,state,postal_code,country,signup_date,loyalty_score,customer_segment,preferred_categories
c100163,William Davidson,kristenpeterson@hotmail.com,795995946521,3033 Hanson Garden,Navarromouth,West Virginia,49772,Costa Rica,2024-06-06,0.45,silver,beauty
c100164,Ronald Smith,jonesanthony@gmail.com,473950033423,8323 Gregory Greens,North Marieberg,Missouri,86336,Solomon Islands,2023-02-14,40.14,gold,beauty
c100165,Gina Clark,zallen@yahoo.com,896112233865,309 Melissa Hill Apt. 530,Moniquehaven,Pennsylvania,64593,Cote d'Ivoire,2023-09-08,23.77,gold,home|beauty
c100166,Rachel Gibbs,jacksonpaul@hotmail.com,787255877749,33736 Kevin Lane,Port Neil,Oklahoma,11610,Burkina Faso,2024-08-10,59.03,bronze,electronics
c100167,Elizabeth Stone,brandymarshall@hotmail.com,677665754602,1514 Kristi Forks,North Charleston,Ohio,26755,Grenada,2022-02-06,88.66,bronze,beauty|electronics
c100168,Gary Turner,james92@hotmail.com,044566907826,373 Sharp Mountain,Latoyamouth,Illinois,56703,Sierra Leone,2022-10-19,80.74,platinum,clothing|home
c100169,Jennifer Gonzales,brooksbarbara@gmail.com,075536668459,25999 Baird Ford,Brownfurt,Illinois,62731,Botswana,2022-08-19,13.68,silver,grocery
c100170,Victor Fowler,christopher18@gmail.com,970231643348,58025 Myers Creek Apt. 867,South Stephanieborough,Florida,27459,Georgia,2024-06-03,59.52,bronze,grocery|home
c100171,Michael Wells,briana87@yahoo.com,027169385977,147 Graves Station,Peterburgh,Nebraska,33155,Christmas Island,2022-12-27,13.44,bronze,electronics
c100172,Morgan Ellis,hollydavis@hotmail.com,324841376815,567 Johnny Parkways,South Anthonymouth,Missouri,45544,Samoa,2022-05-28,1.77,bronze,grocery
c100173,Cory Johnson,danny25@hotmail.com,771183727422,41862 Emily Branch,Ericstad,Idaho,28900,Rwanda,2023-07-16,34.33,bronze,beauty|grocery
c100174,Michael Robinson,copelandlisa@hotmail.com,647090063353,60053 Jeffrey Court,Lake Gary,Nebraska,67675,Botswana,2023-01-05,28.45,gold,home|grocery
c100175,Erica Sims,sarahfoster@yahoo.com,331552065063,49501 Robert Trafficway,Birdville,Virginia,70779,Somalia,2022-04-21,90.91,silver,clothing|home
c100176,Sarah Jackson DVM,tina62@yahoo.com,571509976838,09143 Todd River,North Devinfort,Maine,26979,Canada,2023-06-25,29.94,bronze,grocery|home
c100177,Martin Young,vstevenson@gmail.com,508640355338,396 White Roads,North Mollyland,Illinois,07330,North Macedonia,2021-08-15,87.43,bronze,clothing
c100178,Teresa Martinez MD,joelmiller@hotmail.com,423362934497,1566 Thomas Manors Suite 270,Simmonsland,Wisconsin,39852,Nepal,2022-01-01,78.38,bronze,beauty|clothing
c100179,Kristen Thompson,dford@yahoo.com,897152732300,6665 Burns Row Apt. 601,Frederickburgh,Illinois,57687,Equatorial Guinea,2024-12-23,67.46,gold,beauty|home
c100180,Nicole Bailey,xreid@hotmail.com,663370502497,99201 Dawn Lights Suite 918,South Gabriel,Nevada,33645,Puerto Rico,2022-11-18,56.22,bronze,clothing
c100181,Walter Barrett,uwillis@yahoo.com,195243640270,686 Quinn Extension,West Jacob,Florida,26455,Libyan Arab Jamahiriya,2023-08-12,95.53,silver,electronics|home
c100182,Travis Hayes,jacobbrown@gmail.com,467912141614,93771 Bruce Terrace Apt. 901,New Latoya,Missouri,79535,Mali,2024-10-01,10.3,bronze,electronics|home
c100183,Dr. Tara Kennedy,cassandra55@hotmail.com,535669055107,91843 Hayes Spur,Robertsonborough,Alabama,84134,Western Sahara,2021-04-06,45.51,silver,electronics|home
c100184,Alice Ward,montesjill@hotmail.com,397691567164,289 David Underpass,West Marisaside,New Jersey,22528,Ukraine,2024-05-28,38.45,bronze,grocery
c100185,Brian Bates,johnjackson@hotmail.com,160256434712,53991 Bennett Stravenue Suite 863,West Darrell,Colorado,15100,Benin,2023-10-17,20.7,bronze,home
c100186,Kevin Lopez,berrydavid@yahoo.com,904098366552,60875 Lisa Hill,South Erin,Georgia,79336,Finland,2021-12-03,0.17,bronze,clothing
c100187,Maurice Solis,georgekyle@hotmail.com,497374605233,6420 Rogers Springs,Mooneyfurt,Montana,09915,Marshall Islands,2024-06-13,0.12,silver,clothing
c100188,Diane Leblanc,udavis@hotmail.com,472927742333,912 Clements Meadow Apt. 015,Whiteton,Delaware,68060,Pakistan,2021-02-12,43.13,silver,clothing
c100189,Jeffrey Hernandez,hsanchez@gmail.com,749261764750,17830 Hill Summit,Port Brittanyfurt,New Mexico,84989,Reunion,2024-05-13,26.03,bronze,grocery|electronics
c100190,Kenneth Garcia,reevesmichelle@hotmail.com,606888718981,92087 Martinez Crossroad,Lake Evan,Oklahoma,34155,Thailand,2024-06-14,22.83,bronze,grocery|electronics
c100191,Angela Martinez,michael82@yahoo.com,340848729758,103 Jacob Hills,East Carrie,Indiana,78067,Guinea-Bissau,2021-03-12,46.08,silver,electronics
c100192,Nicholas Henderson,jorge26@yahoo.com,462831435989,56609 Chris Crossing Apt. 861,Daniellestad,Michigan,36316,Cameroon,2023-06-01,13.82,gold,electronics
c100193,Courtney Smith,opetty@yahoo.com,128497185948,25625 Woods Crossroad,Alberthaven,Virginia,20881,Palestinian Territory,2021-01-14,18.83,bronze,electronics
c100194,James Moss,sellersdanielle@yahoo.com,967275784468,146 Bruce Roads Apt. 131,New Brian,West Virginia,37968,Micronesia,2023-10-29,24.16,silver,electronics|clothing
c100195,Rhonda Smith,urhodes@gmail.com,788160930685,728 Gregory Lakes,New Michael,Arkansas,55908,Lithuania,2024-05-25,0.47,gold,grocery|clothing
c100196,James Wilson,marierosales@gmail.com,474430963480,50975 Gomez Avenue Suite 265,North Ryanborough,Colorado,69850,Malaysia,2024-08-02,85.55,bronze,electronics|grocery
c100197,Jennifer Gentry,moorediane@gmail.com,654562841772,605 Daniel Haven Apt. 266,Rachelburgh,Texas,26583,Yemen,2022-10-26,60.34,platinum,home
c100198,Maurice Baker,fburns@hotmail.com,568621102258,56906 Roberts Oval,Port Royberg,Washington,67510,Colombia,2023-12-08,31.84,silver,beauty|electronics
c100199,Randall Lin,elizabethpatterson@yahoo.com,892392312604,0931 Omar Pine,Isabelbury,Iowa,44564,Japan,2021-11-12,41.4,bronze,grocery|electronics
c100200,Jordan Schneider,daniel54@yahoo.com,350200053474,2475 Torres Court,Lake Andreaberg,Michigan,47761,Saint Vincent and the Grenadines,2023-12-11,1.9,bronze,beauty
c100201,Natalie Chapman,john43@hotmail.com,112910933711,7382 David Manor Suite 855,Sotoville,Nevada,09375,Liberia,2023-11-25,70.81,silver,home|electronics
c100202,Timothy Gordon,jacksonjoshua@gmail.com,090367881278,9432 Ernest Forge Apt. 878,Kevinbury,Maine,93333,Ethiopia,2021-08-04,12.6,bronze,beauty|clothing
c100203,Carolyn Williams,kellybowman@yahoo.com,403381059551,269 Nguyen Centers Apt. 534,West Teresa,Ohio,86656,Trinidad and Tobago,2021-09-10,50.73,platinum,electronics
c100204,Phyllis Rodriguez,qbautista@hotmail.com,735439627365,72722 Ashley Stream Apt. 404,East Lisa,Utah,80169,Comoros,2024-09-11,99.31,silver,home
c100205,Benjamin Sanchez,hgarcia@gmail.com,916601002314,18513 Timothy Port,Ochoaport,Michigan,63272,Cape Verde,2021-07-05,89.73,gold,clothing
c100206,Joshua Adams,smithbradley@hotmail.com,186203036625,617 Vicki Fork,West Michaelmouth,Delaware,47751,Uzbekistan,2021-08-30,27.32,bronze,clothing|home
c100207,Angela Williams,gregorymoreno@hotmail.com,624945147541,252 Griffin Underpass,Briggsville,Oregon,56528,Saint Lucia,2022-03-07,66.36,gold,electronics
c100208,Brandon Cooley,katrinagomez@yahoo.com,769523668788,1968 Jacqueline Freeway,Aarontown,Mississippi,73688,Lebanon,2021-03-17,23.13,gold,beauty|home
c100209,Tammie Brown,michael24@yahoo.com,863330212606,191 Monroe Ways,North Dylan,Georgia,10854,Ecuador,2023-06-11,55.35,bronze,clothing|grocery
c100210,Keith Cervantes,kathyharrison@gmail.com,765704120092,66784 Fletcher Manors,West Teresa,North Dakota,49988,Zambia,2024-01-20,75.84,platinum,electronics|clothing
c100211,Daniel Montgomery,philipcarson@hotmail.com,775662056341,9503 Martin Coves,East Carlaport,Illinois,72812,Cook Islands,2023-01-22,1.25,silver,clothing
c100212,Amanda Adams,elliottkristy@gmail.com,514054683565,6818 Andrew Underpass,Woodston,Maine,21632,Canada,2022-09-17,9.41,gold,beauty
c100213,Angela Garrett,nicoleaguirre@hotmail.com,288985725459,633 Susan Port,Davistown,Georgia,41073,Mexico,2022-07-31,68.26,bronze,grocery
c100214,Rebecca Jacobson,udavis@gmail.com,214955112747,219 Williams Walks Suite 669,South Michael,South Carolina,41611,Holy See (Vatican City State),2022-01-23,19.95,gold,grocery
c100215,Jason Cole,oliverdawn@hotmail.com,802146296136,7787 Christopher Street,South Kaylaborough,Montana,43587,Bahrain,2024-08-25,21.21,bronze,clothing|beauty
c100216,Zachary Tucker,dwilson@gmail.com,723590960567,06442 Donald Harbor,Millermouth,Nebraska,69284,Croatia,2023-08-01,51.7,silver,beauty
c100217,Debbie Rivas,jacobsonroy@yahoo.com,356778265960,99255 Edward Mount,South Michelle,Delaware,88836,Ireland,2023-12-04,78.3,silver,electronics
c100218,Nathan Mcneil,cynthiafowler@hotmail.com,033682963533,5044 Holly Run,Gutierrezstad,Minnesota,71603,Japan,2024-02-11,86.56,silver,electronics|clothing
c100219,Pamela Wilson,stephenbrooks@hotmail.com,866464911110,79817 Elizabeth Walk Suite 337,Wilsonfort,Delaware,46456,South Africa,2021-10-26,74.36,bronze,grocery
c100220,Jennifer Hoover,xsmith@gmail.com,444630600025,2963 Lee Row Suite 096,Lake Peter,Washington,23270,Iraq,2024-12-13,71.93,gold,beauty
c100221,Kelly Kim,mckinneydavid@gmail.com,482531106092,602 Walters Tunnel,Jacobbury,Maryland,25906,Mauritania,2022-07-31,31.91,silver,home|clothing
c100222,Molly Roman,qtownsend@gmail.com,120911791124,17536 Travis Brooks,Jonesland,Indiana,90591,Italy,2021-01-15,93.54,bronze,grocery|electronics
c100223,Erik Odonnell,hectorsmith@gmail.com,155799802841,088 Javier Lakes,East Anthonyberg,Iowa,11438,Saint Lucia,2022-07-05,39.41,bronze,electronics
c100224,Beth Hill,stephaniebailey@hotmail.com,776863423461,37676 Cabrera Road Apt. 966,New Michael,South Dakota,08924,Korea,2022-03-26,33.95,platinum,home|clothing
c100225,Andrew Dixon,pcarter@hotmail.com,601256253135,1050 Lewis Port,Rachelside,California,51041,Finland,2021-05-25,75.35,gold,home
c100226,Kelsey Garcia,jennifer19@hotmail.com,655330770461,95963 Justin Row Apt. 742,Johnsonside,North Dakota,05628,Guadeloupe,2022-11-29,18.58,silver,electronics
c100227,Andrea Davis,rcummings@yahoo.com,618579064771,30021 Callahan Stream,Perezland,Illinois,95411,United Arab Emirates,2022-11-15,25.94,bronze,clothing
c100228,Rose Medina,villamiranda@yahoo.com,104145964229,52967 Aimee Garden,Stanleyview,Massachusetts,96296,Liberia,2021-05-12,65.25,bronze,electronics|beauty
c100229,Dennis Phillips,gomezmary@gmail.com,117030376371,885 Erickson Shoal,Port William,Florida,29177,United States Virgin Islands,2022-01-04,29.48,silver,grocery
c100230,William Parrish,kimberlylopez@yahoo.com,249127113072,8754 Sara Corner,Ryanberg,Montana,66324,Jersey,2024-02-03,98.46,platinum,home|grocery
c100231,Amy Nelson,williamspatrick@yahoo.com,436294897861,31009 Allen Place,West Jeremyfurt,Montana,51997,Bolivia,2021-04-15,13.78,bronze,clothing
c100232,Roger Holt,yharris@gmail.com,494012897432,25720 Patterson Brooks,West Nicole,Hawaii,89525,Senegal,2022-09-13,84.58,silver,clothing
c100233,Linda Montes,freemanjohn@gmail.com,094388221145,584 King Mount Apt. 545,Rodriguezhaven,Washington,84360,Angola,2023-03-03,16.53,bronze,electronics
c100234,Jason Robinson,michaeljohnson@hotmail.com,531361487824,9644 Blake Pike Suite 916,Knightstad,Maine,14943,Algeria,2021-06-05,58.42,silver,clothing|home
c100235,Mr. John Hernandez DVM,kevinroberts@yahoo.com,703491074065,2548 Stephanie Station,Douglasborough,Nevada,77207,Uruguay,2022-06-27,40.49,silver,beauty
c100236,Daniel Kennedy,john66@yahoo.com,449429659234,344 Kenneth Road Suite 826,Davishaven,New Hampshire,91482,Germany,2021-03-05,94.15,bronze,home
c100237,Melinda Howard,ronald66@yahoo.com,806129439852,62607 Combs Corner Apt. 415,Port Kellyfort,Vermont,43926,Tonga,2024-08-01,10.04,bronze,grocery
c100238,Patrick Craig,mileszachary@hotmail.com,232440793110,133 Thomas Village,Myersville,Maryland,53527,Liberia,2023-06-21,41.36,bronze,electronics
c100239,Dr. Sarah Payne,nvillarreal@gmail.com,202232883774,754 Cruz Union,South Robertchester,Georgia,04167,Finland,2021-12-25,71.02,gold,grocery|beauty
c100240,Justin Smith,austin97@gmail.com,277402588358,25957 Joshua Track,Sandraland,Tennessee,63906,Honduras,2023-02-20,24.84,bronze,electronics|home
c100241,Lisa White,david59@hotmail.com,996100231177,312 Campos Manor,North Cherylville,Arizona,98796,Barbados,2024-10-04,88.8,silver,clothing
c100242,James Welch,mcleanmanuel@hotmail.com,629833477433,319 Crystal Skyway Apt. 302,West Kimshire,Ohio,09933,Guam,2022-02-17,52.97,silver,grocery
c100243,Nicholas Bartlett,nlee@hotmail.com,855982176619,411 Hall Rapid,Andrewport,Kentucky,51674,Romania,2022-09-27,13.18,bronze,grocery
c100244,Shane Moore,charles93@hotmail.com,690819740056,0238 Glass Shore,East Trevorshire,South Carolina,92656,Syrian Arab Republic,2021-05-11,95.32,bronze,home
c100245,Amanda Zavala,ngeorge@gmail.com,240107835674,03896 Angela Center,Cannonberg,Nevada,92426,Japan,2023-03-21,20.77,bronze,home|electronics
c100246,Ashley Wilson,michael56@gmail.com,319036890030,72405 Morrison Gardens,Davidfurt,New Mexico,86691,British Virgin Islands,2021-08-18,32.15,silver,electronics|clothing
c100247,Angela Mays,troymoss@yahoo.com,745843845881,9741 Rhonda Ville Apt. 483,West Jennyberg,Arizona,31316,Qatar,2022-08-08,53.19,bronze,beauty|electronics
c100248,Phillip Benton,porterarthur@yahoo.com,410496706670,2680 Johnson Track,Sharonmouth,Kentucky,99239,Nauru,2024-04-07,46.88,bronze,beauty|grocery
c100249,Alexander Swanson,yglenn@hotmail.com,186487699842,320 Marsh Harbor Apt. 384,Ashleyton,South Carolina,36450,Guyana,2022-05-14,5.01,bronze,beauty
c100250,David Delgado,martinezashley@yahoo.com,277070705783,149 Ashley Mill,West Katie,Louisiana,34519,Trinidad and Tobago,2023-08-19,75.08,silver,home|beauty
c100251,Darren Thompson PhD,halldiamond@gmail.com,950830440580,1187 William Freeway,West Ashley,Utah,55022,Barbados,2024-09-10,43.8,silver,electronics|clothing
c100252,Sherri Thomas,catherine55@yahoo.com,749025042901,8895 Nicholas Prairie,Lake Jessicafurt,Wisconsin,85594,Belgium,2022-02-14,6.21,bronze,beauty
c100253,Tina Gay,hryan@hotmail.com,978875439435,75137 Cox Knoll Apt. 579,South Kristie,Iowa,75125,Sweden,2021-07-08,15.23,silver,home
c100254,Beth Medina,qcraig@gmail.com,455116682973,21648 Newton Crossroad Apt. 602,East Zacharyhaven,Missouri,55860,Guinea,2021-08-12,31.92,silver,grocery|clothing
c100255,Michael Allen,david59@hotmail.com,015767647229,09957 Flores Fall,Shirleyville,Iowa,39475,Lithuania,2023-08-22,59.97,bronze,clothing|beauty
c100256,Justin Merritt,ymitchell@yahoo.com,203684995154,4773 Keith Green,East Elizabethberg,Connecticut,27612,Micronesia,2023-03-23,67.81,gold,clothing
c100257,Nicole Johnson,moyeramber@gmail.com,705349678274,6741 Victoria Street,West Lindabury,Washington,10246,Greece,2021-02-28,44.96,gold,clothing|home
c100258,George Chavez,mannleroy@gmail.com,185380032963,2727 Anderson Roads Apt. 830,Jonesside,South Carolina,27835,Russian Federation,2022-10-24,66.0,bronze,home|grocery
c100259,Jason Baker,pwelch@hotmail.com,782434776958,31467 Wright Manors Apt. 275,West Heidiberg,Wyoming,63905,Tajikistan,2022-06-19,73.85,bronze,clothing|electronics
c100260,Katherine Jenkins,anthonyadams@gmail.com,085456676640,350 West Forges Apt. 831,Davidside,Alaska,95164,Angola,2023-05-11,90.71,bronze,beauty|electronics
c100261,Ann Bush,katie81@hotmail.com,835832863425,83000 Walter Turnpike Suite 024,Andrewbury,Arizona,36212,San Marino,2022-05-15,40.82,bronze,electronics
c100262,Richard Rios,lorettamcdowell@gmail.com,186008921963,6804 Stevens Courts Suite 976,Russellbury,Nebraska,74031,Fiji,2024-04-22,66.75,silver,beauty
c100263,Dr. Joseph Sanchez,kaiserjessica@yahoo.com,739063757914,118 Jared Overpass,North Donald,South Carolina,62565,Mali,2023-08-26,1.98,bronze,electronics|grocery
c100264,Lacey Hall,tking@hotmail.com,205996043878,357 Robertson Walks Apt. 161,Martineztown,Hawaii,68650,San Marino,2024-10-04,24.67,silver,electronics|grocery
c100265,Craig Kane,williamsroger@gmail.com,286604164485,224 Leah Station Suite 894,Fordmouth,West Virginia,94889,Timor-Leste,2022-02-06,13.87,bronze,beauty
c100266,Carly Espinoza,asmith@gmail.com,710433187510,215 Michael Bridge Apt. 446,Michaelfurt,Kentucky,74047,Mauritius,2024-08-28,20.25,silver,clothing|beauty
c100267,Christina Watkins,crossjoshua@yahoo.com,289659994973,31922 Thomas Alley,Christianton,Florida,67571,Sri Lanka,2024-10-23,61.01,bronze,beauty
c100268,Maurice Murphy,allenphillip@yahoo.com,548581932426,4186 Thompson Way Suite 756,New Anita,Illinois,50630,Holy See (Vatican City State),2021-04-04,97.61,bronze,clothing
c100269,Paul Smith,mward@gmail.com,515480940476,0907 Henry Mountains Apt. 050,Lake Jill,Florida,11356,Italy,2023-09-28,2.32,bronze,beauty|grocery
c100270,Barbara Ramos,edwardsmichaela@yahoo.com,905529580660,241 Scott Harbor,Lake William,Idaho,83771,San Marino,2022-06-14,93.59,gold,home
c100271,Teresa Collins,david79@hotmail.com,971112125902,571 Kyle Springs,Lake Katelyn,Florida,41197,Austria,2022-04-16,54.45,bronze,beauty
c100272,Dustin Ramirez,robert34@gmail.com,447417595587,628 Victoria Mews,Debbieport,Indiana,45351,Reunion,2024-04-01,24.42,gold,grocery
c100273,Kristen Paul,christopher34@gmail.com,401827279559,1502 Alvarez Junction,East Robinport,Hawaii,61690,Mayotte,2024-09-10,84.33,platinum,beauty
c100274,Alex Lamb,swatkins@yahoo.com,734595764038,4969 Frank Expressway Suite 983,East Elizabeth,Arkansas,12349,Georgia,2024-12-26,76.26,bronze,clothing|grocery
c100275,Brenda Reed,amartin@hotmail.com,324412336132,72517 Hale Mountains Suite 731,Andersonberg,Montana,43376,Ukraine,2021-12-17,64.48,bronze,home
c100276,Michael Salas,wferguson@yahoo.com,392355580996,73034 Davis Lights,South Edward,Maryland,51201,Peru,2022-11-06,41.0,bronze,grocery|clothing
c100277,Amanda Mullen,zwhite@hotmail.com,715160252986,6604 Green Roads,New Lindsaymouth,North Carolina,49367,Slovakia (Slovak Republic),2024-06-10,16.77,bronze,home
c100278,George Nichols,daniel26@hotmail.com,120594389760,17750 King Junction Suite 084,West Michael,Alaska,59060,Greece,2022-10-26,83.92,bronze,clothing|beauty
c100279,Andrew Rodriguez,schmidtrandy@gmail.com,812276457938,15502 Patrick Stream Apt. 546,Johnsonview,Washington,86077,Samoa,2021-06-18,39.01,platinum,electronics
c100280,Sara Hamilton,leonashley@yahoo.com,059736424809,440 Clark Tunnel,Sandovalview,Louisiana,61114,Netherlands Antilles,2024-10-13,42.28,silver,grocery
c100281,Madison Davis,andrewnguyen@gmail.com,979695867805,7277 Amanda Extension Suite 460,Lake Tommystad,Colorado,27705,San Marino,2024-09-24,98.08,bronze,electronics|clothing
c100282,Mrs. Dorothy Stewart,njohnson@hotmail.com,959660487368,116 Jason Creek Suite 226,Bellborough,Nebraska,79045,Fiji,2021-12-31,88.48,silver,clothing
c100283,Jack Garcia,wayne86@gmail.com,774722640857,9666 Dana River,East Chelsea,North Carolina,11053,Netherlands Antilles,2021-06-13,83.25,bronze,clothing
c100284,Jennifer Johnson,garrettgarrett@hotmail.com,509688327532,2410 Becky Mount,Lake Carrie,Kansas,23684,Kyrgyz Republic,2023-01-10,50.08,silver,grocery|beauty
c100285,Ashley Munoz,monica23@yahoo.com,006876164819,7046 Michael Stravenue,Pattersonville,Connecticut,19635,Tanzania,2024-12-19,99.94,silver,electronics
c100286,Roger Molina,bowenmichael@hotmail.com,237341517734,757 Carroll Ranch Apt. 228,Anthonystad,Oregon,48043,Rwanda,2023-09-25,97.67,bronze,clothing|home
c100287,Tony Moore,thomas74@gmail.com,294643039429,8867 Teresa Row Apt. 985,Nicholasfort,Tennessee,22668,Trinidad and Tobago,2022-09-13,5.14,silver,home|grocery
c100288,Casey Prince,barnettcalvin@gmail.com,332491357790,350 Sims Isle,West Angelaside,West Virginia,70982,Tunisia,2023-09-22,82.12,bronze,grocery|home
